,Word,Count
57320,tejada,16
15774,dashing,16
58157,timber,16
41890,overhauls,16
43821,pins,16
26902,heck,16
6000,attends,16
19245,efficiently,16
14146,conversations,16
43792,pine,16
61788,viral,16
22441,flamboyant,16
14154,convertible,16
4632,anelka,16
14118,controversies,16
59407,tubes,16
27797,hoosiers,16
54611,ssh,16
23779,gabba,16
35178,mahdi,16
61120,vacationing,16
46559,radke,16
33944,lightest,16
57366,telemarketers,16
18503,drone,16
51078,scsi,16
13618,condemning,16
21161,extract,16
18573,druyun,16
13759,congratulates,16
19412,electrolux,16
30639,jacket,16
8826,bolivia,16
13735,confronting,16
15926,deadlines,16
22765,focal,16
27659,homebuilder,16
42048,oxfam,16
6708,baldoni,16
27646,holt,16
51281,sedans,16
44574,portals,16
35203,maier,16
42380,panis,16
28806,imoh,16
62919,wharf,16
21158,extortion,16
39317,ne,16
6720,balkan,16
27734,honey,16
13891,consolidated,16
60112,underlining,16
46487,racers,16
47975,relocated,16
4603,andreessen,16
2537,9bn,16
1120,310,16
23775,g8,16
13826,conquering,16
5932,atlantis,16
28720,imagination,16
59245,trophies,16
18469,drills,16
61153,vaio,16
13812,connexion,16
28724,imagined,16
22174,finalizing,16
39547,netgear,16
14583,countrymen,16
33318,lawns,16
51945,sharpest,16
30726,jamaal,16
12670,clint,16
49700,rude,16
51940,sharpen,16
9057,bosh,16
40493,nurse,16
37707,mmm,16
61531,vessels,16
23279,frantic,16
17763,distinction,16
20790,examinations,16
3580,agi,16
55099,stickers,16
17515,discovers,16
51932,sharm,16
38701,muralitharan,16
12622,clicking,16
12858,coastline,16
35560,manually,16
51913,sharemarket,16
63043,wholesaler,16
16394,delicate,16
5680,asp,16
10060,bumps,16
9156,bourque,16
19887,enforced,16
44052,platinum,16
44835,practicing,16
2894,accomplishment,16
25813,guilt,16
50493,saturnian,16
26634,hats,16
24999,goliath,16
56608,sympathy,16
30263,ipos,16
12726,closures,16
4293,amat,16
42786,patrolled,16
3217,administered,16
52040,shelton,16
39809,nicholas,16
55527,strongman,16
2895,accomplishments,16
45006,premarket,16
60145,undersea,16
43028,peeping,16
24046,garret,16
49724,rueter,16
29167,indexing,16
10581,camcorders,16
16449,deluxe,16
25827,gujarat,16
59033,treats,16
46735,ramping,16
48793,reyna,16
43343,personally,16
56707,t42,16
19940,enigmatic,16
4129,alltel,16
30239,ipaq,16
6532,backstroke,16
19746,emusic,16
36959,metz,16
55210,stoke,16
27453,hitch,16
16363,delegate,16
34962,macapagal,16
8929,booed,16
23929,gamecube,16
19073,echoes,16
12509,clashing,16
29268,industrials,16
16610,departed,16
58018,thump,16
45936,pummeled,16
16303,defused,16
16300,defunct,16
59955,unavailable,16
36752,mentor,16
9556,bridgestone,16
637,1978,16
16617,departures,16
29326,infect,16
46077,putter,16
29192,indictments,16
45138,preston,16
30620,j2se,16
45165,prevailed,16
54398,sportsmanship,16
21466,famously,16
29098,incorrect,16
6050,auckland,15
27712,homo,15
61638,viduka,15
61588,vic,15
5504,artery,15
16539,dems,15
47019,rcn,15
35538,mansion,15
23117,foudy,15
49385,romped,15
58980,travellers,15
58556,torii,15
27721,hon,15
54903,stature,15
1995,6f6f6f,15
61144,vague,15
942,264,15
21377,fairfield,15
38114,moratorium,15
18566,drunk,15
43297,perpetual,15
25203,gpu,15
58086,tides,15
23146,fourteen,15
18117,donofrio,15
27757,honoring,15
47623,reforming,15
17472,disclaimers,15
47556,reeve,15
61584,vibrating,15
38746,muse,15
5195,aramis,15
17833,diversify,15
54527,squads,15
33530,legality,15
54809,staring,15
25083,googles,15
17445,disband,15
15723,darin,15
39758,nfld,15
18688,dumb,15
854,232,15
23479,frito,15
47243,receded,15
54804,stargazers,15
9784,browse,15
16584,dense,15
26368,happier,15
49765,rumbled,15
47284,recipient,15
27831,hordes,15
16508,demolished,15
15627,damp,15
18189,dortmund,15
54649,stacks,15
16504,demographic,15
48074,rendezvous,15
55172,stmicroelectronics,15
1395,411,15
26795,headwinds,15
17408,disagreed,15
9581,brigades,15
47590,refinancings,15
1565,499,15
58580,torri,15
49288,rods,15
21439,falsifying,15
5161,aqsa,15
18543,drubbing,15
23452,friendster,15
58196,timor,15
49561,roush,15
22930,forecaster,15
9452,breaststroke,15
43393,pessimism,15
58749,traced,15
47069,reaffirms,15
41204,openoffice,15
4087,alley,15
32837,labeling,15
27443,historians,15
27125,herd,15
61224,vanderjagt,15
54878,statewide,15
5386,armchair,15
5697,aspiring,15
35172,maharashtra,15
27117,herbert,15
48041,remon,15
5684,aspen,15
49861,ruthless,15
62961,whip,15
49061,risked,15
16376,delgado,15
49006,rimm,15
43222,perfigo,15
55137,stinger,15
59005,treacherous,15
15287,cupertino,15
5745,assertion,15
16276,deflate,15
4830,answering,15
30975,jeopardize,15
41137,ons,15
43231,performs,15
48453,respiratory,15
17528,discriminated,15
58442,tomjanovich,15
43229,performers,15
63412,withheld,15
39602,neurontin,15
27910,hostess,15
44788,powerless,15
47688,regent,15
48463,responses,15
49812,ruptured,15
9674,broadens,15
49620,rp,15
57937,thread,15
35361,malnutrition,15
5821,astana,15
1958,6800,15
47770,rehnquist,15
17505,discourage,15
48791,reyes,15
63482,woe,15
58078,ticking,15
49920,saab,15
47113,realtors,15
6160,authoring,15
9421,breached,15
6200,automate,15
2891,accomplish,15
960,270,15
42042,owning,15
61508,versatile,15
18707,dundee,15
32566,kos,15
47629,refrain,15
62922,whats,15
30730,jamaican,15
42025,owe,15
33334,lax,15
16768,desertion,15
39136,nastase,15
64550,zetter,15
42458,paraguay,15
48011,remedies,15
2906,accountable,15
48324,rerun,15
9620,briny,15
48359,resembled,15
23832,gal,15
48353,reseller,15
33432,leaped,15
18396,drawings,15
42934,pdt,15
2774,absorbed,15
18741,duplicate,15
38955,nafta,15
15310,cures,15
18423,dreamliner,15
47114,realty,15
61029,utc,15
5849,astrobiology,15
26528,hartson,15
23092,fortunately,15
2530,999,15
39569,netsolve,15
38940,nacho,15
6262,avenge,15
33436,leaping,15
38525,muhammad,15
47819,reinstate,15
23233,franchitti,15
29353,infiltrate,15
14460,costello,15
7139,bass,15
3826,akhtar,15
60454,unlv,15
53061,slashdot,15
64327,yu,15
40009,no1,15
28866,impetus,15
45181,prevents,15
10367,cabir,15
29340,infertile,15
57532,teresa,15
53651,sohu,15
41565,osu,15
14483,cott,15
13439,complement,15
29780,insures,15
12427,civilization,15
55570,studded,15
61904,vizcaino,15
44499,poorly,15
44119,pleasantly,15
21673,favoring,15
6631,baig,15
19096,ecological,15
52169,shipper,15
14447,cosmonauts,15
40723,occasional,15
7757,berdych,15
744,201,15
36369,mcnamara,15
31614,kalou,15
46343,quickest,15
3813,ak,15
46338,quicken,15
23660,fundamentals,15
59755,ucb,15
10120,bureaucracy,15
29373,inflammatory,15
336,137,15
19492,ellen,15
63347,wipro,15
45598,proportions,15
31640,kane,15
7114,basically,15
60860,urgency,15
31641,kaneb,15
62109,vuitton,15
13517,compulsory,15
44568,portability,15
64245,yonhap,15
40958,ojiya,15
3832,akin,15
3651,ah,15
60090,underestimated,15
29863,interaction,15
20409,espanyol,15
51553,sequence,15
25960,gym,15
36257,mccullum,15
12530,classy,15
6539,backups,15
54401,sportsnetwork,15
4671,angle,15
40761,ochoa,15
14683,coxless,15
22541,fleeting,15
3865,alarms,15
19939,enigma,15
50414,sargsian,15
26280,handoff,15
59708,tyrannosaurus,15
10959,carnegie,15
50401,saratoga,15
34246,livestock,15
34248,livewire,15
31823,kc,15
12528,classroom,15
29862,interact,15
4333,ambulance,15
28926,impotence,15
53117,slender,15
13397,compatriots,15
19573,embark,15
19574,embarked,15
35941,massed,15
29318,infant,15
19959,enlarged,15
60708,unwilling,15
34695,lse,15
34194,literary,15
62514,watering,15
8238,bissau,15
60880,urls,15
25254,grains,15
55560,stubblefield,15
45550,promotions,15
40749,occurring,15
29841,intensely,15
32239,kinks,15
55457,strictly,15
19050,ebookers,15
45545,promoters,15
24563,gigabytes,15
60853,urbina,15
56157,supplement,15
21968,fetch,15
25675,gruesome,15
55391,stray,15
41847,overboard,15
13844,conseco,15
42510,pare,15
7943,bharti,15
55631,stylish,15
26144,halladay,15
8558,bloomington,15
52537,sidney,15
31518,jv,15
56244,surpasses,15
32032,kgaa,15
46429,qwerty,15
60100,undergone,15
20695,evenly,15
36460,mechassault,15
24537,gibbons,15
30397,iscsi,15
34050,lindsey,15
45690,protestors,15
41833,ovation,15
7982,biblical,15
37336,minardi,15
45753,proxim,15
2219,80gb,15
20144,enzo,15
19299,eidur,15
57319,teixeira,15
41424,organisms,15
57316,teheran,15
14007,contemplating,15
20148,eolas,15
34562,loretta,15
19310,eilat,15
35269,makaay,15
2229,812,15
52608,sikh,15
30406,isg,15
61825,virusscan,15
61829,visas,15
22386,fitzgerald,15
28694,illustrated,15
41870,overdose,15
54268,spinners,15
6816,bandwagon,15
52674,simmering,15
10787,capitalist,15
57376,telephoned,15
34519,loophole,15
31513,juvenile,15
14356,coronation,15
26157,halls,15
40702,obsolete,15
50833,schuettler,15
28525,identical,15
10149,burks,15
4054,allegation,15
41418,organised,15
64286,youhana,15
25719,guangdong,15
13681,confession,15
45823,psychologist,15
30885,jbpm,15
25615,groundbreaking,15
25275,grandfather,15
43902,pitfalls,15
6699,balcony,15
52395,shrines,15
32179,kilometer,15
61859,visualization,15
30187,inviting,15
57133,taxation,15
37228,mil,15
60435,unleashing,15
60361,unimpressed,15
11734,charitable,15
36404,meadow,15
25713,gtw,15
25408,greed,15
10173,burnout,15
56227,surgeons,15
25697,gsk,15
45235,primed,15
24132,gauhati,15
21655,faulted,15
8595,bluegene,15
19415,electron,15
55398,streaks,15
57434,temper,15
8535,bloodied,15
50854,schwarz,15
35784,marquis,15
40611,oats,15
56196,sur,15
23740,futuristic,15
37531,misdemeanor,15
2093,747,15
34870,luther,15
2411,913,15
44254,pnc,15
55679,subjects,15
53231,slugging,15
22257,finns,15
54251,spim,15
35630,marcello,15
2702,abimael,15
30861,jaws,15
36842,mesh,15
7483,bees,15
62142,wa,15
24027,garen,15
50082,sailed,15
42408,pants,15
10538,callvantage,15
62693,wedgwood,15
33710,letterman,15
10984,carpenter,15
25885,guo,15
34786,lukewarm,15
31749,kashmiris,15
34282,llp,15
50063,saic,15
26812,healthsouth,15
28115,hui,15
12930,codenamed,15
40431,nudged,15
45954,punches,15
54063,sparring,15
21697,faxes,15
18805,duval,15
26304,handy,15
22569,flextronics,15
10454,cake,15
12941,coding,15
40845,offensives,15
13169,combatants,15
23311,fre,15
60274,unfit,15
47992,remake,15
60632,unstoppable,15
33725,levein,15
43642,physicians,15
51694,severity,15
42865,paychecks,15
51733,sfd,15
64224,yoga,15
7550,beit,15
4290,amassed,15
12745,cloudy,15
25239,graduation,15
59547,turks,15
13051,collateral,15
34295,lnm,15
7406,beavers,15
30269,iptv,15
34297,lo,15
41701,outlasted,15
45135,prestige,15
62936,wheeling,15
11167,catalunya,15
45445,profiles,15
20799,exams,15
4286,amare,15
30309,irina,15
60143,underscores,15
47947,relied,15
30308,irin,15
55502,striving,15
64232,yokohama,15
53557,sobering,15
33690,lesser,15
60529,unravel,15
619,1963,15
12719,closet,15
14935,cripple,15
12813,cn,15
10543,calmly,15
12811,cms,15
8391,blatter,15
397,153,15
41515,osasuna,15
31345,jt,15
25350,grateful,15
7338,beaming,15
46829,rapes,15
44629,positively,15
60654,untapped,15
53257,smacked,15
53492,snoop,15
62178,waged,15
20840,exchanging,15
12565,cleansing,15
3904,alcan,15
50029,safina,15
7340,beams,15
61696,viking,15
14766,crane,15
43103,penenberg,15
7341,bean,15
8310,blackhawks,15
19642,emerson,15
11059,cas,15
51627,servicemen,15
12878,cobb,15
29111,incredibly,15
63312,winnick,15
11049,carved,15
21581,fasher,15
55885,suha,15
29920,interlagos,15
19756,enacted,15
53987,spacewalks,15
52155,shiny,15
3874,albacete,15
39944,nippon,15
51845,shamed,15
36026,mathematics,15
23992,gaping,15
12573,clearest,15
50320,sang,15
53488,snocap,15
21583,fashionable,14
19418,electronically,14
33456,leather,14
34061,linemen,14
28745,imclone,14
32565,korzhanenko,14
38900,mystic,14
48570,retaliate,14
17762,distinct,14
46510,racking,14
20077,entity,14
6995,barnstable,14
44469,ponson,14
46108,pyramid,14
48821,rheumatoid,14
55104,sticky,14
4451,amphibians,14
29490,inhabitants,14
26120,hakim,14
30179,invisible,14
34563,lori,14
43271,permata,14
51725,seymour,14
3327,advantest,14
25856,gund,14
4132,allure,14
20707,everest,14
36640,mellor,14
48576,retaliatory,14
56408,swath,14
51032,screw,14
27752,honorary,14
38680,munitions,14
1125,313,14
31594,kalam,14
27654,homage,14
41049,olympus,14
40420,nu,14
23014,fork,14
1008,28th,14
26922,hee,14
60584,unscheduled,14
42768,patina,14
44174,plotters,14
196,10bn,14
61167,valentin,14
34512,loong,14
12906,cockpit,14
46028,purnell,14
30293,irb,14
59466,tumors,14
13762,congratulations,14
47511,redshirt,14
34318,lobbed,14
43260,perkins,14
25307,grantsdale,14
7449,bedroom,14
61151,vain,14
59453,tulsa,14
46486,racer,14
31563,kadyrov,14
7824,berths,14
39509,nesn,14
46489,racetrack,14
19380,eleanor,14
16821,despicable,14
40441,nugent,14
34014,limitations,14
12257,churning,14
12862,coated,14
56724,tablet,14
59937,unanswered,14
36909,meteorologists,14
37331,min,14
25179,governmental,14
10743,canton,14
58460,toms,14
281,123,14
56367,swallow,14
13842,consciousness,14
45205,priceline,14
48524,rests,14
28715,imagery,14
32053,khalil,14
29481,ingres,14
12128,choke,14
27703,homicide,14
55616,sturrock,14
16876,detectives,14
30283,iranians,14
22809,folk,14
18093,donation,14
6890,baptist,14
13907,conspired,14
4877,anticipating,14
2851,accessed,14
48833,rhp,14
39580,networked,14
43842,pipes,14
7451,beds,14
40446,nuisance,14
6982,barn,14
15907,dcxgn,14
35198,maid,14
15910,ddos,14
28738,imbalances,14
33366,lazy,14
12072,chipmakers,14
34325,lobbyists,14
61272,variations,14
19800,encounters,14
46423,qureia,14
35450,maneuvering,14
41043,olympiakos,14
35966,masterminding,14
52533,sidewalks,14
27435,hispanics,14
63016,whitewash,14
25312,grapefruit,14
51805,shaik,14
4037,alkmaar,14
36943,metrodome,14
25821,guitar,14
43094,penchant,14
30382,isa,14
34404,logger,14
16210,defected,14
35822,marta,14
31183,jockeying,14
18179,dormitory,14
43376,pervasive,14
31184,jockeys,14
29312,inf,14
42971,pearson,14
38493,muddy,14
63161,wilderness,14
61551,vettori,14
10411,caetano,14
56906,taller,14
30944,jelinek,14
49044,ripple,14
12492,clarification,14
23438,fridman,14
24690,gizmo,14
22238,finjan,14
940,262,14
31861,keenan,14
56989,tantalizing,14
7370,beasts,14
41019,olivier,14
58598,torvalds,14
63315,winningest,14
23187,fractures,14
52101,shields,14
59204,triton,14
948,266,14
32606,kovalainen,14
43398,pesticide,14
13385,comparisons,14
1796,5gb,14
21266,fabio,14
10393,cadbury,14
32609,kovalev,14
19966,enlisted,14
33283,lauryn,14
38483,muammar,14
8655,bmy,14
9691,brocade,14
36838,mesa,14
34418,logistical,14
43390,peso,14
20844,excite,14
36771,merchant,14
16568,denney,14
54783,staple,14
58578,torres,14
16160,deduct,14
18354,drafting,14
9124,boulder,14
439,163,14
38547,mulder,14
27334,hiking,14
21188,extremism,14
16570,denny,14
589,194,14
58575,torrent,14
47408,recruiters,14
32713,kuehne,14
9564,bridis,14
29267,industrialized,14
48684,revelation,14
2708,abkhazia,14
48991,rijkaard,14
30334,ironman,14
58566,tornadoes,14
9560,bridgewater,14
22051,fielding,14
43992,plaintiffs,14
64370,yuri,14
60647,unsuspecting,14
25962,gymnasium,14
39534,netcom,14
28986,inadvertently,14
62420,warranty,14
33410,leaguers,14
62234,waking,14
44002,planemaker,14
13270,commentators,14
1748,570,14
49020,ringleader,14
55487,strings,14
12426,civility,14
25722,guangzhou,14
24567,gigantic,14
13066,collects,14
13603,concorde,14
2924,accredo,14
62773,weisel,14
22005,fiancee,14
12340,circled,14
35292,malabo,14
2251,8220,14
5004,api,14
56610,symposium,14
58423,tolls,14
47605,reflection,14
24713,glamour,14
44497,poorer,14
10476,calculations,14
9538,bribing,14
51373,seizures,14
13552,concedes,14
10691,candles,14
8802,boisterous,14
57088,tastes,14
62534,watery,14
53957,sp1,14
22107,filemaker,14
63758,wrestler,14
9110,bottling,14
12278,cicadas,14
24004,garbage,14
7053,bart,14
57136,taxi,14
42550,parkhead,14
7644,belo,14
12295,cigna,14
47936,relevance,14
16723,derivatives,14
10480,calcutta,14
4528,analyzing,14
47350,reconnaissance,14
10692,candlestick,14
35432,mandates,14
5733,assemble,14
62373,warhead,14
10373,caborn,14
12660,clings,14
10471,calculate,14
31936,kenseth,14
29208,indirect,14
16245,deferred,14
24051,garrison,14
19983,enraged,14
453,167,14
13116,colonies,14
1618,502,14
44127,pleasure,14
12658,cling,14
48660,reunite,14
33433,leapfrog,14
29005,inbox,14
42180,paes,14
5754,assessing,14
16065,decider,14
5756,assessments,14
36874,messy,14
5531,artifacts,14
60447,unlock,14
36709,menacing,14
54680,stagnant,14
958,26th,14
60528,unranked,14
16266,defining,14
46329,quezon,14
38437,mrs,14
12366,circus,14
52307,shosei,14
8679,boasting,14
60023,unconditional,14
34285,lly,14
7563,belarussian,14
19692,emotionally,14
44698,potato,14
57080,tasman,14
16496,democratically,14
12384,citation,14
35429,mandaric,14
44899,precarious,14
25859,gunfight,14
21489,fanned,14
6395,ayman,14
22487,flashy,14
31076,ji,14
31446,junction,14
27091,hensley,14
17376,directive,14
58048,thwarts,14
39072,napa,14
20993,expedia,14
8985,booth,14
55310,stove,14
57460,tempting,14
26,005930,14
19119,ecosystems,14
58819,trailer,14
43641,physician,14
22740,flyi,14
6653,bait,14
48343,rescuing,14
4057,allege,14
4359,amends,14
15261,cultivation,14
24799,globalization,14
8507,blocker,14
46910,rationale,14
9432,breaker,14
27080,hennessy,14
27081,henri,14
55303,stottlemyre,14
55264,storagetek,14
64476,zardari,14
57525,teraflops,14
64130,yeah,14
14468,costume,14
42755,pathmark,14
23091,fortunate,14
50199,salvaging,14
57788,therapies,14
53046,slamming,14
25592,groove,14
3074,acton,14
41987,overtakes,14
23086,fortress,14
30807,jared,14
30825,jarvis,14
19136,eddington,14
50697,scent,14
15564,daimler,14
26174,halve,14
8075,billerica,14
33893,lieutenants,14
19157,edgy,14
39777,nh,14
14337,corners,14
53680,solemn,14
52932,skilled,14
33899,lifecycle,14
8063,bilbao,14
35248,maj,14
34623,lousy,14
48110,renovation,14
52921,skidded,14
14959,critic,14
10857,carbide,14
50796,scholes,14
29683,insolvent,14
49449,rosedale,14
49478,rosneft,14
41602,ou,14
50701,sceptical,14
23797,gadhafi,14
20308,eroded,14
40036,nock,14
9394,brawls,14
35130,magma,14
11630,championed,14
21488,fani,14
57486,tenet,14
14370,corpse,14
28469,icelandair,14
4358,amendments,14
4354,amend,14
47181,rebellious,14
21757,feats,14
8110,binding,14
58066,tice,14
26176,halves,14
26175,halved,14
45316,privilege,14
822,220,14
14897,crewman,14
524,187,14
14493,cougars,14
42874,payless,14
50425,sars,14
6214,autonomic,14
35314,maldives,14
39417,negotiation,14
57622,testaverde,14
39812,nicholson,14
22531,fledged,14
17274,dime,14
17272,dimarco,14
18938,earmarked,14
5214,arc,14
17264,diluted,14
45491,prohibiting,14
6460,babson,14
39973,nix,14
14627,courtship,14
3211,adjusts,14
4663,angers,14
32896,ladder,14
32438,knowles,14
10044,bullying,14
43055,peja,14
50412,sargis,14
9875,btx,14
26400,harbour,14
36208,mcbride,14
58913,translator,14
18713,dung,14
33777,leyland,14
33623,lends,14
28274,hutchinson,14
53246,slur,14
11325,cdn,14
17303,dinara,14
10962,carney,14
10031,bullies,14
43197,perched,14
28246,hush,14
21289,facelift,14
54901,statue,14
14711,cr,14
399,154,14
10072,bundles,14
11410,cementing,14
25585,gronholm,14
31413,julia,14
37891,molecular,14
27991,hover,14
37892,molecule,14
